words,sentiment_coeff
productive,25.542721642762288
sorry,25.263720727212327
an_aatmanirbhar,7.393185546184021
pacific,16.924690326529802
they_deserve,20.240668740206328
discussions,23.73182208262888
common_sense,27.61904325945257
rule,29.038587432308905
leaving,30.412469767650254
earlier_this,29.30509886753428
worthy,32.314619119342375
bit,29.108316099668343
preparation,30.10947940392251
fate,24.01747345049523
rising,29.652076020502903
aussies,23.427717892727326
hearts,18.210200349613615
rates,22.71158812282615
earth,33.97437285150805
a_crucial,28.17009063143314
equal,29.842313976307988
be_clear,10.806599380156378
on_track,16.72562394464622
jen,27.659994371974566
in_cmin,21.186124052444825
track,28.728573703205484
too_many,23.92722714049237
future_generations,29.49810917223604
coordinated,28.456397954454378
volunteer,30.93033017446292
round,24.88268977794113
an_honor,29.088160676805785
are_still,34.955046830752885
meaning,31.044010344158266
sustainability,24.463272901660883
unemployed,21.79904357150268
missing,22.501337885631735
tools,28.505864167497744
securing,28.653615914883428
lt,39.209285206710106
celebrations,29.613334169831113
relating_to,23.037229126625753
singh,14.199826491337689
dose,22.757887538353092
remove,34.24401741807959
reopen,27.285483682410273
backing,17.543336047182592
wash_your,6.4987628602322225
breaking,30.80509860453927
per,32.970309732777416
stick,28.271348391431236
our_borders,5.156743772368573
factory,14.352800348521164
downing_street,27.350566024850714
ray_hadley,13.773509589909693
owner,22.08836968374096
i’ll,21.96922071723709
sophie,29.349967378917707
upgrade,25.72272056470999
my_solidarity,23.1571716902972
kashmir,9.203108488040971
pollution,23.54121420877353
jammu,9.556938938165452
bank,34.24341260365726
topics,31.06368321410139
balance,32.13668996028951
an_extraordinary,33.35693331248229
eyes,31.48086987150081
jewish_people,24.58229528184884
villages,29.014789352704764
awareness,36.77173093282197
turnbull_govt,20.08771449660728
an_appointment,30.83241431986854
hard_working,21.927866641585922
dynamic,34.69643201740467
sa,30.389494881473027
relationship_between,22.145430404936214
fighters,24.96862636293965
passage,26.49073884207075
h,4.2562818769923805
stay_safe,23.776462569285826
neighborhood,25.735447464239396
virtual_summit,22.780475124600546
requires,28.357137786084877
trip,36.016631474065456
fought,26.304309385681076
hurt,27.067528475360234
guidance,23.371113790444465
adhesion,27.64887842832113
faced_with,32.9201404248724
exercise,31.811338011036852
long_time,31.18732006313174
spaces,17.53223196103759
son,23.19741523675609
memorial,19.192014561418144
transcript,27.717862450471294
workers_who,28.94033521903472
dozens_of,27.163147409544692
told_me,28.863382402209805
empowerment,20.740609925761877
mathematics,15.229425743130408
neighbors,27.104061970971536
know_how,34.86534060616735
maintaining,29.584426016436456
wealth,30.663143973449195
yoga,20.478921080824463
pfizer,16.289016603536684
ue_uef,2.5700777181304395
japanese,20.471477653895324
working_towards,33.12744448908729
includes,28.804109761836486
programs,24.374110589911425
journalism,19.56070718312483
unique,26.993784322407684
anguished_by,5.848463640783024
usa,29.638051219271315
evil,28.244967178175653
attention,33.90589405841047
payment,23.860987248738283
netherlands,20.177270277321455
aid,32.064320462089846
one_thing,28.13568922924093
scientific,32.18168858506438
express_my,21.637349152208863
⬇️,31.432868025682204
£_billion,15.329326182036061
facts,31.33946310206551
strongly,31.787073802124027
an_investment,22.320681060462945
ecology,29.885318810488876
concern,31.691133243477974
championship,20.835261490983612
birth,25.792761783564345
unprecedented,33.130046620534024
harris,18.791019329266813
environmental,30.47900654375973
eilat,18.882864670195737
is_forbidden,24.029888429152745
mayors,17.04244922323038
massive,27.950963445357093
prayers,25.82147927381293
distributed,23.29663870696338
choices,25.624921560467904
lay,22.481102321711163
banks,26.39479106720079
film,22.805299940421982
interacting_with,23.699042497113986
twitter,11.464170784696368
sun,6.709004466534624
four_years,26.76247583770675
honoured,26.567056754021955
red,33.56945916823766
entire_nation,17.217114566800124
aus,30.311109095949227
expressed,26.426503768316824
an_extra,16.59646152618185
produce,26.600575833209003
e,26.546525424683548
d,31.249105105076108
budgets,23.83734860029364
army,32.01866415871747
cross,32.542400563057726
not_allow,27.106923419399003
account,22.825445440746382
birthday_greetings,13.879777020039851
natural,34.538150358343266
judea_and,7.787870608114667
singh_ji,12.926511499277712
park,29.50866783052068
nda_government,21.708794245736733
there’s,27.50953694853808
magnificent,29.961017747921776
mass,30.466495041125903
further_strengthen,16.821865860174118
enemy,19.083572639052324
jobs_created,17.324010676616446
overcoming,28.671409759069505
jeremy_corbyn,9.103653120500766
how_we’re,16.928865614342254
taking_action,22.975314888203357
researchers,25.764700078600608
strongest,27.68707244978034
thousand,27.83876217899312
medals,18.408849433896172
impossible,32.77456503104661
delta_variant,22.89621392894384
miss,33.944098553291425
crucial,27.59813690399322
phone_with,22.420515672399905
ayelet_shaked,28.836778051440856
better_canada,13.470224678537972
designed,22.6573533054044
i_ve,36.40856717058796
pillars,22.708947969182994
fell,26.370980647800476
jewish_community,21.12292745935047
politicians,32.25984465300913
wherever,30.353537367925508
new_stage,31.32804681640187
a_landmark,29.153115450897257
economies,28.028514254231997
bnei_brak,25.313351399186406
reaffirm_our,29.682802586502774
no_doubt,36.14013274192639
decide,29.68327068262074
fair_share,6.9799170183654615
mutations,17.174649190608758
competitiveness,26.53540902740353
uttarakhand,16.718477499077466
coming_days,35.84307706003242
carry,33.96947711688076
blue,20.50701381835482
connect,33.777447808920655
met_with,31.467472372188503
govt_s,26.91915219793668
radio,20.78601463410329
aviv,8.49623204532958
prepare_for,22.499250733914543
inclusion,25.32775757609433
improvement,27.98459528042274
restaurants,21.35361252954626
transforming,28.990552372801233
storm,30.29655199922881
signs,33.50060351128171
are_fully,19.949942901169614
not_wait,29.35192754493729
day_child,9.503288076971922
devoted,24.42222446726608
↓,19.727746215597275
european_union,27.10992387611431
an_end,29.22153093870483
here’s,19.767426744697506
extra,27.004614310844726
rather_than,33.69056193993954
please_get,9.799767337776945
exactly,32.92736522926289
placed,29.8621727733912
average,20.152356932612534
pressure,30.633695002152468
guard,28.55752491616126
person_who,24.84765353274532
assembly,17.83174081237909
ensure_every,9.53508101195032
affordable_housing,17.809843226260085
feminist,25.65731474713944
provided,29.098941244893094
essential_services,7.687914663920272
concord,23.235428633888834
soldier,24.41026946814292
high_quality,10.746336696799409
last_months,28.53345749667617
our_government’s,25.67891841153073
leads,32.540717576168426
club,22.609894237409176
myself,33.694790277737575
officer,25.148478427649646
offering,31.015404037743288
biden,24.630036391404406
harm,24.949600764338715
facility,17.75484762770781
they_did,27.756812293056157
even_if,32.259062870234864
replace,31.866944406079273
passionate_about,11.707822078287371
an_additional,21.3252837463276
saturday,22.91311764216304
two_days,30.53887721305954
teacher,21.642063198872467
fighter,18.831034601644326
certain,31.490839916558624
hardworking,18.725722220704895
heading,29.192428792917386
raising,25.857833261889578
decades,32.11779574335957
character,31.690030424118206
everyone_involved,14.556698448853988
africa,27.016450751885472
blessed,22.420676004825534
bills,20.763073521773464
leaves,29.335773990838344
oslo,31.25903878143904
diverse,28.231228235169354
bronze_medal,14.094748982946294
painful,27.23464821230891
reaching,30.535912458370586
innovative,31.326853189955337
ocean,30.896324845569865
victoria,32.346088902038375
a_reminder,25.274553459636074
multilateralism,23.421387622672963
highest_level,19.025500308746285
imagine,37.822696135936965
positions,25.798087629677894
broadcast,14.984128312882415
put_an,31.259896067697397
station,23.683413287728467
be_remembered,11.851461780364895
lesson,32.05114896794211
was_held,19.026759851313212
revolution,24.995774372838284
sit,31.750063831633838
optimism,30.925651107121382
points_based,-1.5897427999046587
our_duty,31.066672933498158
lord,20.169637838802505
corbyn,9.682782426994978
unleash_britain’s,7.025682753682888
crises,21.319388493247832
signing,25.894697496527417
survey,32.63478285986745
canada’s,28.809227602115772
didi,23.994243397552236
mantra,28.357488702788295
fix,26.93580340247631
medicines,29.342659839182772
technologies,29.117121379133824
shortly,16.250834788413623
prayer,22.833029939278227
a_symbol,30.154888208464698
households,27.601183327828284
prudence,27.735387189199514
third_vaccine,27.993959341767695
vaccination_campaign,25.836888343741585
an_honour,31.03610766777208
stand_together,24.526683734208284
bangladesh,22.084492683376457
fine,30.07517017033309
al,19.6454082094626
reports,27.718127003930316
physical,30.000705721123445
sharks,23.06893891275926
c,31.99251872150032
dreams,31.074433256473746
alleviate,26.396852480850455
next_generation,26.370483024844052
expanding,22.66709082030129
haiti,18.026985483942795
in_brussels,31.04032913515768
dead,24.479037689838066
boosting,30.718423016698036
players,23.99272268354197
every_person,27.80078899144977
reopening,25.90731971510088
loan,16.31342244985705
violent,28.39754933823684
floods,26.587708635855144
j,22.478853154015525
new_heights,24.22645720903412
maharashtra,17.28638584349655
duke,3.827376569414842
democracies,26.389210013176864
work_hard,25.987461049587402
consumers,28.65365363958715
individual,31.250733490739293
a_tremendous,32.121872030748044
think_about,29.188872093347328
easter,29.476353189604907
private_sector,30.18001951858433
moments,34.852163862987624
barriers,34.83163336362365
appreciate,34.61452994166832
inspired_by,23.306415284320362
calls,32.79335751605419
she_was,22.883063065596144
himself,21.113521047738892
incident,25.12376205406232
kindness,18.194376944826953
he’s,28.213191672870188
director,25.312467015659806
knew,29.54941076843649
woman_murdered,20.77800760878965
told,29.41590007456823
we’ll_keep,14.46406175280321
not_alone,28.50709583044112
more_information,26.26591352908911
will_begin,33.58036668107733
sending,27.457370353233088
lift,31.597009630877572
reliable,25.502878202999085
respects,29.54271157929912
measure,23.62975259895569
plane,26.839489247569094
shocked,21.824302374368187
launching,32.00461709283867
expansion,2.9177410634369427
communities_across,22.947003455133057
professor,27.064778167494744
celebration,28.561046272497748
world’s,30.345122058093065
decline,27.180809574915354
leap,27.346484682245563
ashdod,26.584962858003973
start_up,24.043927263563774
my_facebook,13.437843547229326
circumstances,30.37353960970641
america’s,24.49688188422986
scotland,23.330047436676377
spring,35.00509660145849
require,27.343936647915093
journalists,26.354351700261322
waiting_for,31.08395789278596
affect,29.412749209898013
in_favor,29.612688957739852
reiterated,19.56319716492081
dangerous,27.822816068377968
safer_streets,-1.5490597267217021
cm,14.030690038763916
confident,29.10587681934089
terrorist_attack,20.547521117189806
authority,27.291663339294114
origin,35.83401856902961
original,29.519283682433542
we’ve_been,23.69207260238955
adelaide,31.49179710205566
image,30.409127150686363
by_staying,12.10837085879463
chat,30.167836226663983
important_than,25.874943808717337
exemplary,22.324435319746193
get_ahead,14.610628595480229
peak,26.583683152331755
impose,31.847904911219377
unacceptable,26.15680804580202
decisive,34.05987144358402
manufacturing,24.674352101176527
mps,28.438979642990223
neither,22.983359257019192
gun_violence,23.536602867373876
responding,32.60481766196945
warm,24.661210589605833
statue,22.550002355668088
tech,27.7663447643436
net_zero,22.80175893276484
getting_vaccinated,18.261323088076384
arab,21.197386044385496
adult,30.35049043073642
namo_app,21.017316362073235
recover_from,23.52882799599719
shots,13.488084261395812
spent,33.531580061691386
injustice,28.377719493770467
cooperation_between,19.358651380269297
covid_response,10.27448976566291
being_made,32.62567073034645
humble,23.003082214017997
protect_yourself,18.122523948869212
instructions,22.60089658513827
transparent,28.73414645956745
learn_from,33.13952622786713
across_canada,29.08129641111309
possibility,31.3950825025579
high_school,17.463362181113403
million_shots,17.867337367133445
jobs_were,17.465501637513103
note,30.438998999910705
not_yet,20.867614103397084
saddened,17.578839017807567
bridge,26.38121712975066
courageous,25.318021148926743
clean_energy,13.417965178660504
can’t,22.55834992194837
studies,25.775342814027958
ben_gurion,16.912600715701007
basic,29.955349557486127
current_situation,28.75472403982523
your_turn,9.055897446535813
incredibly,34.67901563125711
recognized,28.157328564839144
constant,31.67439666994262
building_back,18.56505141901754
empower,22.895528431170394
million_jobs,20.625112925517136
chain,28.866118109706054
accessible,24.459878152049733
without_any,26.125632674618068
campaign_against,26.659338291658365
francerelance,33.04434160296619
achieving,27.85846121299581
➜,26.344817723956396
impulse,23.55190723758633
loans,25.72143877041541
lack,28.973841779916224
central_government,27.225321426964925
collaborate,24.422229413900176
teamcanada,20.838142518964528
changing,30.53507452216081
organization,29.112478727515402
with_ray,4.60632103227908
we’re_backing,26.00769961259294
nz,28.371677191546578
managing,31.153199474062305
an_interesting,26.9750757576479
australian_style,-1.56278159894885
announcing,32.38443029516368
annual,28.066198347913204
battle_against,30.21391786191166
treatments,24.922485030386195
waste,22.048084518575195
an_hour,24.361539688969607
kevadia,25.729757542942558
also_discussed,20.554269122284904
leadersdebate,22.985970155776563
queensland,26.674464143952736
tea,22.285516677265086
conduct,30.43430600661215
yet_another,28.673966992032458
he_had,18.473069792419327
he_did,25.65740009418246
sri_lanka,18.417454901954592
correct,28.940627682813897
next_few,27.962058798180593
using,34.736883450194796
presidents,27.454322601290173
f,33.51203865601493
th_birthday,20.699038178547013
autonomous,20.023277898225665
come_forward,16.984647695103348
this_summer,33.35979590987083
barcelona,24.85775525897273
failure,29.454900641500576
levels,28.95576601672192
in_tel,9.195112479822718
wildfires,18.446588506761575
this_disease,25.85121990414152
let’s_do,18.53884784965407
we’ve_made,19.78406737309049
promises,16.016282942333714
bridges,12.610085771837156
concerns,27.43417610563719
makes_us,30.50474834118308
you’ve,30.28693362324576
carefully,27.835119364905296
seats,30.01192082290091
read_my,26.77184073154961
download,21.36580934648999
matters,24.439848179107557
i_strongly,20.953502421780975
es_es,-1.1264381771940164
carriers,22.578065077831265
guidelines,20.609122820996326
rapid,29.99147231627522
wanted,28.060559330918156
social_dialogue,25.212427079470338
smart,32.849633905893846
when_it’s,7.607754583861608
increases,31.127235761225233
gender_equality,24.151874668884034
voting_rights,6.809690867418469
dramatic,30.87208935709058
caring,34.7618447245587
cheerindia,32.00737992898656
wife,21.816826067564058
self_employed,24.469429123516694
has_achieved,22.639029762859817
scale,29.41830683194925
deprived,24.48855708805714
extensive,13.732271993255276
why_did,24.069849031468717
secured,22.7147361758789
new_coronavirus,12.837603923817946
immigrants,29.723491383350847
renewal,33.15775551851399
a_privilege,32.344278317362225
reunion,20.588509601923718
bringing_home,13.174893858384655
efficiency,31.64693254376939
our_allies,26.36412628314809
screening,31.30914737298352
↴,42.063429016317315
set_up,30.69922219806313
territorial,23.52889283829791
afghan_people,30.822520063024985
morbidity,21.84035351627545
middle_east,27.606631053540262
traditional,21.397657667941523
has_left,17.7721828026856
customers,27.619036785117824
holocaust,24.431637444178094
above_all,34.131702553863235
skill,24.620952553751508
planning,28.125014362360655
consensus,24.114659837226267
holy,28.66534430325077
know_what,27.33515154400543
impacted_by,31.08368952852406
live_delivery,6.1983685049887915
cm_shri,7.868113876506575
these_days,31.552603217130034
possible_support,10.067331978479876
fantastic_news,32.21955638214643
how_much,31.60653409124805
our_caregivers,31.339487152841567
high_speed,14.800243270534722
i’m_looking,18.294313604746524
discuss_how,19.68870062717471
has_become,28.930824972991438
on_facebook,16.719785466907176
leave_anyone,26.24167293805359
cinema,24.420744786686008
discussion_with,29.748168083794386
supply,18.08367368762512
post_covid,24.636315587109813
fair_recovery,27.865214290732155
industrial,30.046545105223178
motivate,22.2890355159674
commit,29.48407911069972
aimed_at,27.471244987835767
global_pandemic,33.67297181564313
australian_businesses,21.209382023034017
urban,30.263539315691958
expensive,34.32225570270393
coming_weeks,25.139790196541043
entrepreneurs,34.527113162996756
stunning,30.850871672606765
heartbreaking,30.35243352316836
bad,32.93009303203989
faces,30.877266670885785
see_how,28.890644120186064
act_accelerator,21.025170631695605
participated_in,33.37060719557758
better_hospitals,-1.5520361730866912
stable,31.456283394691933
questions_about,30.553249755845336
awarded,23.960595398626694
literature,15.101753248630402
contact_with,23.30306629725705
employers,26.43457871626258
implementation,32.08002492858582
birth_anniversary,15.908792686404611
director_general,17.832724847587208
moved,26.817406355287485
every_child,19.4770931531337
public_servants,32.99399176264345
west,28.50875289769246
updated,34.21446116592694
limited,30.11079026239474
have_gone,25.076807188802277
reducing,20.491422952542226
extremely,29.33272595336308
secretary_general,25.747501230655885
world_leaders,30.888501513067215
netanya,23.967067662685707
australians_rely,9.227593718105751
warm_welcome,27.535652632587517
fintech,32.803615800006575
ben,27.638210034241023
tweet,17.862702164401597
national_effort,15.024929484856127
worry_about,23.862031517277643
personality,20.012691795877533
free_trade,21.167628657689885
defended,26.34513979572421
fact_that,29.465449007708777
keep_moving,20.18508496114171
couple,29.556946149597717
buying,24.771636592811916
sky,32.93404015444224
whenever,32.59781450944703
district,23.239286061329867
beloved,25.603414797936075
risks,26.265153659217287
must_stop,22.229841310029656
women’s,19.97822670858222
savings,25.04942720804713
mourning,16.95042532854465
jordan_valley,14.283192390981252
selected,32.03091081978408
five_years,29.18125164398182
whole_nation,25.013607210312266
digitization,27.532196440137085
common_priorities,19.776700637266217
step_towards,31.301719993238052
classroom,21.78210451091703
guide,31.608840045874594
influence,32.58670925896711
there’s_no,27.188592542320908
agency,26.32981428922308
asking,30.448902829364613
destroy,24.885977505679936
borders,29.970106900885977
pray_for,21.61404397252153
substituted_from,4.657542842835594
leib,18.234261851776754
other_countries,31.461662679488732
acted,31.2093948431595
deaths,25.997694971183215
an_inspiration,30.51005961290251
diplomatic,18.357428967725443
past_few,34.772832119701846
scene,28.078463208751714
finishing,26.439214337301284
shabbat,20.615306387462525
eight,29.056158325454437
rely_on,22.259472389901788
prefecture,16.537762992520076
institute,23.600698983762385
friday,28.313425837449667
unfortunately,32.71740280796169
please_keep,11.128364592228056
conflict,31.043147884732086
palestinian,24.885492469358418
sake_of,26.602960994924167
ingenuity,28.443531371396606
today_marks,32.90998625724621
lots,25.344999442898494
worship,20.15453985574321
net,20.741248750900564
shoulder,20.47160767640975
virtual,30.142264464306088
injury,25.497243582029604
tackle_climate,19.29466205555483
affairs,27.415798920264322
may_he,6.955875510739461
contributing,28.389726769795118
foot,33.61965200843414
champions,27.30815443194313
stay_alert,11.902299261989947
wish_you,30.010507136545755
caregivers,30.742933360516354
ournhs,18.467499352754594
bravo,28.559250819092632
properly,28.104817000632174
written,28.53289185554527
full_guideline,16.194633850320038
sacred,30.66313799647076
re_election,20.88765196751555
go_ahead,25.759745957177287
advancing,31.227543051528688
first_lady,24.01098945368477
more_sustainable,27.15465867498436
ease,26.887017130021793
discussing,32.37036369359288
sorrow,23.77745571154252
manchester,21.85157099356278
alarm_state,21.99710623048422
enthusiasm,25.815749691166765
russia,25.19675869754983
was_able,26.845404614373006
vaccination_program,12.015943779755997
momentum,27.7401105391985
years_ahead,22.263915410572622
double_engine,20.27017806959309
leaveoct,8.398736296817017
six_months,26.201736544624136
what_happened,29.86753327035745
condition,32.310764070831624
every_week,23.040775931314176
linked,31.30501439953211
centers,30.052854570009924
doubling,25.01694417183462
inequalities,31.263953476219985
carried_out,30.28467050651827
get_parliament,5.110709539011116
back_me,-2.300433174709012
done_vote,-2.3353545738349912
feat,19.714879522577455
crimes,24.14321526855858
million_euros,25.655704276705194
working_hard,29.411299148216887
republican,27.129627910131642
national_education,22.270350826254326
managers,22.326582156021857
national_emergency,32.04229428322001
first_ever,24.792342596976482
east,26.907728082264004
hour,32.811719097176145
tenacity,19.988545992524568
cut_taxes,10.740551660033764
step_up,25.69106710552564
session,34.316949208657064
reflection,22.320221576410642
northeast,20.934350538757197
tool,31.340503542783097
personally,29.704260280910354
operations,27.917977986234447
go_through,37.77461755688633
interacted_with,29.633986541817603
we’re_announcing,15.922674267630775
compared,29.979929951932895
health_crisis,32.17581471919186
gesture,32.13528058040534
european_funds,24.306235939128275
community_service,9.3882151643275
inside,30.495945655797776
first_days,16.638956566340237
transportation,25.686195339482197
enjoyed,30.55889812561769
informed,30.738797995121015
national_interest,36.43212023795859
secular,20.999394310281374
declaration,27.196090086575747
vaccine_rollout,19.463072040543125
corner,22.074636937557628
take_part,28.558570410645984
my_statement,24.531405058107577
conservatives,18.052166469355555
touch,29.495447679871308
in_melbourne,31.4940478305226
aware,31.392973973629676
blessing,23.41918160964085
parliamentary,26.085196459334
on_thursday,8.851122329926245
evidence,25.538618603559804
meters,24.58811048483804
continuously,4.257254008421121
parakramdivas,23.113095782878446
farm,25.59885241388765
w,26.831477821388326
do_whatever,13.293328414460643
constructive,33.177287975177116
block,29.311370903022812
portugal,31.328381490796666
ambassador,27.98909709030968
marking,27.902810311370324
repair,26.980973715874686
i’m_committed,15.301426831434144
company_tax,17.741653098179295
norway_s,27.40345472063544
stronger_than,25.79988316676292
those_affected,20.580276594520274
grief,21.235743119079025
childcare,18.779124631515952
conviction,18.59615168268526
proper,34.192288249611266
anti_semitism,25.78645313857406
economics,28.975776952308365
nearly_million,18.798152534876397
presidency,31.06183980130623
good_jobs,27.661002358130485
entrepreneurship,34.51588215474804
furthering,23.902177105476934
celebrates,27.871657998792074
his_contribution,13.573864236438085
saint,30.989890039427458
ultimate_sacrifice,21.698286097650623
tokyo_olympics,19.282900640905176
my_mother,22.169585164292776
forced,30.13195996182501
technological,31.96518994204307
hurricane_ida,22.551309121544723
pray,22.802302796393526
trial,31.93222332022314
in_washington,26.438424286309562
quality_affordable,10.264265568033036
shakti,17.677477671849097
belief,29.988558539516372
older,30.04015630771106
ppc,30.14912270021481
severe,24.170399281378593
symptoms,24.928724125042756
demonstrated,32.20937579075037
stepped_up,21.00649966484456
idf_waves,18.681126186620116
actually,30.043451994102632
we’re_ready,19.605521940593288
born,29.66333359696339
it_easier,15.658750954220213
more_nurses,16.842743087406454
iranian,22.74158332962686
i_answered,24.566627277060153
himachal_pradesh,25.057153973379272
bet,28.32291566572428
isolation,26.998015604678663
took_office,23.350745044565652
warriors,30.906396402540352
spoke_with,26.46697927684356
loved_one,24.018981074185344
are_facing,28.636788133389768
confirms,33.18716441862213
healing,26.485653245060295
take_place,21.561830349455448
receiving,20.938393903562257
ensures,22.862011095041115
congratulate_him,18.727552090744165
h_e,17.33751704663051
past_time,5.9912182988259115
yours,27.340240839785217
it’s_long,7.163614401337311
vocal_for,22.471128284847524
without_fear,27.881140407290566
goods,30.605969502776954
closely,31.005440725275733
gst,28.6751249184142
cancel,11.559938303124685
conservative_party,17.788373326038922
convention,24.92006366045272
ahmedabad,20.50625406703216
earthquake,24.073151534499893
king,26.015604027305653
title,22.539803049510116
heat,27.721831762431812
playing,24.476558232457116
governance,20.135194119182145
chancellor_merkel,24.211695197046147
pleasure,36.240556542152376
easy,31.800198721629766
meets,33.73546157113747
memories,20.843662229513797
nhs_staff,25.28672694703478
great_job,19.118605804022767
by_october,6.932274291976737
million_americans,15.808109862629719
extreme_weather,14.910612327610036
national_progress,23.653451955842797
votes,28.47909515851798
volunteers_who,25.95094117565178
engine,32.15349647918177
continuous,28.018560230610916
gives_us,21.57592316859384
are_eligible,14.926795876985873
won’t,21.389912599369133
peoplespmqs,25.732968660418585
fruit,35.44975921882683
town,34.655409730022384
north_east,29.12164088962556
horrific,24.44832502257865
straight,32.331685338425494
subjects,22.232812770984825
best_possible,18.94213790464239
performed,24.149553466902383
church,22.540574830768442
was_delighted,36.194068932616766
figure,28.129481885732513
unleash,8.359632316595759
friendly,30.970418497244427
hockey,22.094552352970528
edition,24.91175046286815
proposals,31.187717066699175
entering,24.647732551296023
fighting_covid,30.533100211903204
gap,28.86377388294009
health_professionals,25.889349824692463
type,30.90818236786603
sesióndecontrol,37.406841529505265
universal,28.559442850569322
disability,33.13899128190958
intelligence,30.987988814616084
social_distancing,12.216385347626344
rapidly,28.530959038919196
experienced,29.424318118412177
indeed,31.502174133916807
past_years,34.76573508470284
liberal_team,26.178405200286214
salute,27.626642515149527
sir,25.837526818947623
principle,29.984552173476157
gain,34.90539212509034
collapse,22.839493153388364
administrative,19.72110562661016
labor’s,24.547246967293358
cruel,27.6441870110504
cannot,30.24315564272053
suicide,24.625592824623784
on_shortly,13.960526595255628
arrive,35.241983250616826
reflects,29.92466095940346
treat,30.05681045647375
maintained,30.374046744833617
equipment,30.20855877706718
have_spoken,30.467001515064734
suffer,29.161030750429802
wales,25.520397652203517
keep_australians,21.196539323836486
friendship_between,19.437113714725324
encouraged,33.08841324573742
numerous,25.844610954225026
phone_today,25.54849961113101
weather,33.58514606963044
wishing_you,27.24520386094315
highlight,34.417535989995365
recommendations,30.280744291293377
from_division,4.71704795179356
evacuation,24.888895889830824
president_trump,29.563777892578102
contain,25.261821548091778
possibilities,29.083631175371377
provides,29.4795244619363
turned,29.89667982393427
residential_school,20.140389066536024
hearing,30.230262873421186
enemies,27.285786433030417
kishida_kissy,5.876478151810316
aspects_relating,26.098079203347808
cover,28.037550358330208
taking_part,30.456484895972228
implement,17.643184356809076
karyakartas,23.6813356581809
sensitive,30.483753699797948
succeeded,22.040687827943977
michael,31.498037677981866
spain_needs,26.44991246857088
adapted,31.103620695087375
no_words,24.848882197055996
interact_with,19.11750291831312
james,25.52480018154433
palestinian_state,18.304656173808418
goa,18.801071346721397
vaccination_drive,24.135993901330334
cohesion,27.29643037150626
prime,16.532992321526162
mk,25.058548190219952
supplies,31.92640049573587
high_level,32.53701454563551
a_hug,27.8680552932805
garden,25.354556343166735
govt_has,29.61770008506297
civilian,31.000672454808665
messages,32.65001531379815
yom_kippur,24.106547597369808
ban,32.7631567713918
absolutely,36.58860988434866
captain,23.91969126262192
he_worked,16.142646582130897
insulation,27.50099525884837
another_step,29.82067652270285
guaranteeing,23.044047294212422
have_shown,30.179914055892265
passing_away,10.240924196888542
older_australians,22.155174917315037
superb,25.52625466849171
tackling,20.87905268081667
lies,28.01573465111335
prof,26.531702679339443
facebook,12.068309446782012
departments,32.43976830543191
suffering_from,20.811389012484877
depth,29.064120006126842
tab,33.64766433723937
i_hosted,27.6233998295899
my_wish,18.658807576983268
overseas,33.245983425814586
too_much,26.67799321940651
rd,32.32102034391181
lessons,29.644478386814633
his_leadership,16.861551447575895
hugely,29.445752906042657
efficient,28.423727077676308
unnecessary,17.126004677268455
connecting,27.397507897034085
greece,25.057791685860323
their_courage,18.681191911521744
later_today,30.046358283252072
tremendous,29.764082445320625
syria,26.516001734901433
destroyed,25.071918956254947
ramadan,21.351988689904264
home_protect,6.470674517792553
marks,34.53484880564186
governors,16.367656832361867
new_leadership,35.50568450093458
tmc,25.823074809204797
singapore,28.38625631654575
include,24.942744252806033
hadley_on,4.741993397762266
product,26.568495538318196
even_after,27.686636255297003
driving,31.80926656378521
national_accounts,25.64790837534557
identify,32.19286591688638
a_fruitful,27.965324288079476
colombia,27.38447729479271
communication,26.85776115223485
his_son,10.734759619907853
isn’t,19.0243574016222
sporting,25.06569764863619
minds,20.226503218839238
hi_folks,25.688486989809405
perception,28.493256598844393
life_saving,24.383157795390865
queen,15.948174409451017
beating,27.526998607830926
argentina,24.938411852761224
we’re_getting,14.661602000563382
busy,35.54817010872813
government’s,26.181307623297304
palestine,15.9986558284605
right_wing,26.97501971398262
never_forget,26.58815689700896
across_australia,26.696769449694397
constitutional,30.820859943004404
port,31.51271361400318
devastating,27.146676593356077
capable,26.584931250796377
referendum_result,8.060759397195348
medicare,18.201499659995264
diplomacy,12.319097451476868
without_leaving,10.775928852575177
can_follow,17.34493519538788
move_again,27.561214481947907
back_control,5.7854941744380755
workforce,28.25046398306312
asturias,22.76747032439134
start_ups,26.3749159085
unions,25.682333208364728
clear_message,30.322662593355847
at_eye,14.754180031601814
lapid,20.383451892992657
plant,31.65220963634137
are_struggling,19.571880072308034
emerging,28.078928938164292
effect,27.41549880421428
full_time,16.138870314381407
interviews,20.841970950194224
engineering,22.75584236992993
watching,33.3942413664227
via_video,8.580179809013455
selfless,23.8176116434146
doing_so,28.974388766732137
ii,7.2463616937587485
we’re_making,16.955180295268892
examine,28.38455614707503
your_warm,16.52963808209769
who_took,26.046521052693755
our_country’s,32.67546588840352
have_reached,34.736086903235
teaching,32.681731405855245
lower_taxes,18.031458045099125
please_give,10.527198253251013
promotion,24.884179505034265
voteconservative,-4.199888967074015
afternoon,25.826024075686757
caught_up,32.641106423608726
discipline,31.30301838002511
giant,23.796893252990483
my_address,34.25017553969897
board,31.330561117195803
defeat_jeremy,5.660680893024981
figures,34.08571311504132
holidays,30.57210766860629
discovery,25.280787618735896
proved,32.77510345762824
pacific_family,23.337223292541335
